mla 98 cal,-1188.02,-1414.2,S
re : visit,-1835.19,-2091.14,S
URL: http:,-513.91,-516.56,S
Both Move ,-2032.78,-2141.46,S
replica r ,-529.35,-489.02,P
words that,-1032.24,-1083.03,S
cornhusker,-1020.01,-1141.82,S
fw : web c,-1232.01,-1255.3,S
mail deliv,-1478.13,-1373.19,P
Once upon ,-797.35,-884.98,S
fw : alleg,-492.45,-534.04,S
Dear Homeo,-692.85,-644.05,P
homeowners,-480.69,-445.07,P
research v,-1442.73,-1607.43,S
It's a fai,-1110.14,-1145.08,S
Is this ol,-300.05,-293.45,P
transweste,-1236.8,-1318.56,S
burmese dy,-402.61,-381.0,P
obtain the,-341.45,-327.38,P
may 9 / 10,-792.87,-832.87,S
global dat,-1166.23,-1277.12,S
re : pg & ,-699.73,-778.18,S
there she ,-348.12,-310.41,P
re : let ',-419.25,-468.81,S
[ ilug - s,-1488.27,-1433.5,P
Once upon ,-1112.38,-1171.29,S
formal gra,-3950.29,-4594.36,S
- notifica,-1315.71,-1252.24,P
write me b,-555.84,-556.56,S
HeySince I,-353.9,-380.59,S
empty,-9.87,-9.01,P
precaution,-324.31,-304.0,P
> That alw,-685.72,-687.97,S
re : gary ,-560.9,-628.49,S
http://www,-581.46,-604.62,S
hpl nom fo,-111.0,-125.96,S
Congratula,-69.47,-59.61,P
cheap oem ,-287.81,-251.22,P
Hi !My nam,-1225.51,-1162.95,P
ATTENTION:,-888.34,-822.85,P
re : 5 . 1,-989.05,-1110.41,S
schedule c,-1334.35,-1527.64,S
search eng,-750.77,-717.4,P
fw : train,-1323.15,-1380.31,S
Once upon ,-506.18,-562.07,S
power 2000,-537.9,-561.39,S
karthik ra,-254.68,-274.2,S
lottery wi,-2212.06,-2115.23,P
vince , co,-46.38,-46.74,S
> If the t,-537.01,-582.96,S
inception ,-244.43,-262.99,S
Geege Schu,-560.95,-592.87,S
Gary Lawre,-580.99,-607.36,S
etc - even,-408.31,-437.9,S
URL: http:,-212.23,-218.22,S
new hpl me,-495.86,-528.59,S
fw : epgt ,-1339.38,-1474.32,S
start date,-241.13,-280.78,S
enron actu,-390.1,-499.49,S
Free Debt ,-2003.44,-1949.9,P
fwd : [ li,-521.07,-515.59,P
iieoMortga,-702.51,-643.18,P
california,-847.8,-963.0,S
Some local,-358.92,-369.73,S
URL: http:,-206.4,-207.32,S
>From the ,-17698.35,-15627.09,P
want your ,-323.8,-303.86,P
paliourg l,-2887.21,-2570.05,P
reply : le,-1172.95,-1147.45,P
begin forw,-1692.91,-1779.93,S
pass - thr,-3643.28,-3589.15,P
more ees i,-560.32,-580.68,S
the ldc un,-4813.8,-5151.98,S
2001 resea,-1002.83,-1054.29,S
we had a g,-188.91,-188.33,P
empty,-9.87,-9.01,P
re : 6 . 7,-653.36,-737.06,S
call for p,-662.96,-796.19,S
On Wed, 25,-319.68,-345.73,S
books on l,-2238.57,-2426.5,S
On Tue, 13,-962.2,-993.19,S
re [ 7 ] :,-5190.34,-4420.57,P
Steve Thom,-827.76,-841.56,S
When Ameri,-1267.69,-1174.48,P
works wond,-714.28,-643.09,P
Update of ,-1877.7,-1963.71,S
direct ema,-3978.76,-3822.91,P
software m,-1365.11,-1257.21,P
huron i am,-832.77,-906.74,S
query : fo,-189.6,-192.25,S
There is a,-937.69,-1036.06,S
empty,-9.87,-9.01,P
hair loss ,-1575.48,-1406.57,P
alert : sp,-317.5,-303.79,P
empty,-9.87,-9.01,P
mt summit ,-7575.61,-8526.95,S
I am a TV ,-993.97,-965.05,P
empty,-9.87,-9.01,P
re : 1 . 0,-465.34,-446.98,P
On Fri, 13,-643.06,-647.37,S
30 seconds,-381.09,-369.29,P
Fantastic ,-38.63,-35.21,P
we tried c,-689.72,-661.24,P
synthetic ,-2073.24,-2354.88,S
cornhusker,-236.83,-247.51,S
empty,-9.87,-9.01,P
Interestin,-323.58,-336.08,S
Hi folks,I,-770.56,-792.88,S
new york p,-811.07,-761.59,P
references,-443.76,-514.72,S
A:link {TE,-2702.83,-2486.53,P
re : uk po,-1460.36,-1597.54,S
http://www,-6257.58,-6213.47,P
associate ,-1452.8,-1589.32,S
re : new c,-785.6,-866.69,S
 de dag . ,-1748.33,-2078.14,S
good retur,-7045.25,-6693.58,P
el paso ou,-202.14,-225.42,S
increase t,-651.68,-586.09,P
       Soc,-6961.0,-6557.65,P
sum : refe,-719.02,-799.95,S
query : in,-256.46,-300.97,S
start date,-244.1,-282.01,S
summary : ,-991.49,-1112.96,S
re : craig,-679.25,-754.9,S
consignmen,-2831.69,-2640.16,P
our meetin,-479.96,-499.97,S
power cris,-541.78,-596.57,S
On Mon, Au,-1927.22,-2020.62,S
the instal,-240.98,-248.59,S
entrust yo,-489.86,-405.09,P
epe lendin,-647.5,-691.31,S
system mai,-1956.85,-1902.96,P
enron / hp,-144.02,-188.02,S
turbonet p,-386.77,-373.47,P
gulf coast,-2298.42,-2659.66,S
URL: http:,-408.08,-404.78,P
Greetings,,-371.61,-374.17,S
pay attent,-276.7,-260.9,P
aspects of,-5571.15,-6229.67,S
empty,-9.87,-9.01,P
re : uk ga,-6578.1,-6951.27,S
m & m fina,-266.13,-250.33,P
understand,-1413.48,-1646.19,S
experience,-925.73,-900.54,P
discourse ,-1096.99,-1290.73,S
good looki,-632.47,-653.7,S
sammy dj p,-583.47,-549.74,P
empty,-9.87,-9.01,P
enron astr,-1125.18,-1169.23,S
URL: http:,-430.53,-444.89,S
fw : lavo ,-171.38,-190.22,S
empty,-9.87,-9.01,P
re : biz ,,-7570.96,-7181.98,P
market int,-318.35,-299.38,P
re : you n,-1748.12,-1664.65,P
sorry for ,-353.38,-349.5,P
expert web,-1461.05,-1422.74,P
In additio,-2716.52,-2716.63,S
add this t,-1227.74,-1244.33,S
Once upon ,-1081.83,-1126.04,S
http://www,-1380.95,-1365.45,P
free music,-3732.17,-3726.65,P
teaching l,-2267.98,-2668.85,S
enron ment,-27247.12,-27865.43,S
On Thu, 19,-849.94,-846.81,P
Quoting Pa,-2917.4,-3022.76,S
> An illus,-867.6,-886.56,S
deb mcdona,-2740.32,-2846.65,S
no more wi,-203.73,-184.59,P
january 16,-106.36,-116.63,S
are you re,-309.05,-259.1,P
Cell Boost,-646.27,-606.5,P
will this ,-5015.6,-4670.41,P
buy cialis,-216.02,-205.64,P
we were th,-279.73,-302.03,S
final offe,-411.61,-411.73,S
willamet /,-724.25,-739.82,S
re : li su,-705.3,-797.64,S
shoot more,-499.08,-446.63,P
market ins,-985.43,-931.79,P
feeling sa,-2362.81,-2320.16,P
tock marke,-8755.01,-8166.19,P
re : oem p,-2982.02,-2780.53,P
re : 5 . 1,-14933.1,-17241.54,S
>>From tod,-2166.02,-2188.64,S
fw : struc,-299.88,-337.2,S
re : 6 . 2,-1388.0,-1508.53,S
over 160 f,-252.98,-208.2,P
any med fo,-316.75,-278.12,P
disc : sex,-4866.32,-5357.42,S
URL: http:,-541.93,-555.43,S
re : facul,-1407.44,-1684.48,S
eternal yo,-474.34,-479.26,S
I've picke,-1529.27,-1628.4,S
schedule c,-141.84,-163.02,S
empty,-9.87,-9.01,P
for this i,-3271.72,-3541.03,S
re : messa,-786.81,-900.14,S
empty,-9.87,-9.01,P
q : fundam,-1104.94,-1204.78,S
re : free ,-313.25,-302.11,P
get more b,-98.56,-90.62,P
empty,-9.87,-9.01,P
enron ment,-26607.45,-28925.54,S
Eugene Lei,-699.63,-706.64,S
empty,-9.87,-9.01,P
On Sat, Au,-1047.91,-1072.01,S
re : misc ,-3723.69,-4023.63,S
Could anyo,-809.15,-845.91,S
congratula,-139.41,-143.71,S
doorpost -,-4749.84,-5326.1,S
is a softw,-3110.91,-3255.78,S
hi explain,-453.28,-422.42,P
capacity b,-220.97,-255.71,S
confirm yo,-223.32,-217.63,P
nonreferen,-818.23,-949.48,S
you get th,-219.29,-196.93,P
: thank yo,-480.44,-485.05,S
vacation c,-1192.48,-1203.11,S
accomplish,-40.77,-44.58,S
need low p,-431.66,-437.68,S
4th intl c,-6939.31,-8198.73,S
leadlng so,-930.59,-863.87,P
32 , 000 m,-262.87,-295.94,S
Craig Hugh,-630.58,-646.28,S
100% Free ,-259.96,-242.63,P
DEAR FRIEN,-2196.65,-2015.18,P
empty,-9.87,-9.01,P
re : hungr,-1264.42,-1232.37,P
good answe,-914.19,-895.26,P
I wish I c,-3780.38,-3937.36,S
legal way ,-5192.29,-5059.19,P
URL: http:,-231.96,-242.65,S
comparativ,-2992.62,-3421.65,S
ref . numb,-1796.92,-1702.86,P
[Jeremy Hy,-1798.78,-1882.64,S
web market,-630.35,-568.8,P
re : inter,-697.83,-780.16,S
Neale Pick,-709.78,-739.18,S
heads - up,-404.19,-438.25,S
Gary Coady,-1397.14,-1434.07,S
re : repla,-1642.04,-1754.57,S
if you can,-381.77,-342.29,P
in financi,-795.22,-758.34,P
take advan,-336.42,-319.1,P
profession,-486.92,-401.15,P
found a se,-380.72,-347.53,P
quichua in,-193.31,-210.11,S
who is who,-1284.17,-1267.12,P
zero curve,-538.97,-564.1,S
re : pluto,-4334.93,-4578.64,S
languages ,-1777.49,-2077.05,S
On Thu, 20,-1776.85,-1858.4,S
year - to ,-158.1,-172.82,S
program jo,-6548.99,-7857.86,S
hpl nomina,-193.53,-223.73,S
organizati,-1693.29,-1791.27,S
URL: http:,-109.32,-118.29,S
re : ref :,-1601.01,-1680.53,S
re : 5 . 1,-624.73,-739.75,S
team rahal,-233.78,-238.79,S
>>From the,-16455.8,-14428.04,P
On Fri, 2 ,-2733.85,-2732.76,P
child lang,-1371.27,-1646.62,S
re : trade,-450.38,-477.86,S
Adjournmen,-1295.29,-1310.26,S
cgsw10 pro,-3374.24,-3827.02,S
The Money ,-1078.85,-1035.96,P
interactio,-4467.91,-4990.96,S
tenaska ga,-620.84,-688.06,S
it is an e,-1698.09,-1597.45,P
generative,-1537.89,-1843.89,S
better sex,-191.16,-187.48,P
same quail,-1381.05,-1258.31,P
re : eprm ,-2415.11,-2613.55,S
Y O U R  l,-1145.97,-1071.67,P
staffing u,-831.43,-880.41,S
your membe,-2153.29,-2308.33,S
advisory /,-2932.63,-3130.05,S
URL: http:,-149.61,-154.23,S
On Mon, 9 ,-984.3,-982.69,P
amatuer ma,-628.24,-597.0,P
empty,-9.87,-9.01,P
re : [ fol,-619.46,-598.53,P
re : ios r,-551.41,-583.57,S
price revv,-726.64,-644.08,P
red rock f,-1806.54,-1904.01,S
3 . 405 la,-1863.75,-2053.61,S
power fail,-542.59,-629.22,S
le dernier,-3671.72,-3675.97,S
( otcbb : ,-5604.87,-5256.98,P
machine tr,-8071.21,-8647.04,S
I've never,-1193.88,-1285.3,S
schedule c,-1289.17,-1475.24,S
financial ,-553.77,-603.3,S
Carlos Lun,-698.44,-710.54,S
eol averag,-552.44,-586.48,S
csdn _ bea,-3697.09,-3478.28,P
Once upon ,-1101.47,-1206.47,S
basic cour,-2123.92,-2429.96,S
re : first,-2933.49,-3756.58,S
empty,-9.87,-9.01,P
>>├»┬┐┬¢├»,-5152.21,-4466.04,P
obligatory,-3616.08,-4188.46,S
On Sun, 11,-326.37,-346.18,S
On Sat, 5 ,-834.85,-922.05,S
Hmm.Make s,-298.92,-315.4,S
re : vario,-3351.55,-3655.2,S
fw : fyi t,-380.53,-386.59,S
dn trouble,-1432.59,-1398.72,P
>>>>> J ==,-880.32,-926.25,S
enron ment,-26546.48,-28239.43,S
a permanen,-131.41,-113.09,P
male muscl,-942.53,-904.26,P
one more t,-625.98,-631.21,S
ph . d pro,-275.12,-297.16,S
On Thu, Se,-1042.29,-1110.73,S
localized ,-642.26,-570.61,P
from obed ,-1090.34,-1014.88,P
wanna see ,-509.46,-476.26,P
profession,-450.87,-414.89,P
secure you,-746.08,-721.26,P
language a,-1691.38,-1900.74,S
On 26 Aug ,-699.4,-718.98,S
URL: http:,-1353.84,-1382.26,S
gmm 21 sep,-168.36,-185.06,S
Matthias S,-713.15,-790.97,S
DON'T MISS,-140.59,-129.4,P
EBAY AUCTI,-3016.61,-2934.25,P
re : your ,-9841.65,-9414.5,P
Just tried,-565.29,-595.7,S
fw : eletr,-1598.76,-1650.74,S
hi fda app,-1223.65,-1014.05,P
eastrans n,-243.0,-275.82,S
sky 1997 y,-4803.74,-5455.33,S
cognitive ,-1653.9,-2008.96,S
-----BEGIN,-1529.94,-1552.21,S
Robert Har,-3997.02,-4115.75,S
re : 3 . 4,-1041.94,-1132.89,S
sarco late,-1719.03,-1973.98,S
dg energy ,-249.52,-262.13,S
gigavolt s,-400.06,-357.11,P
On Wed, 7 ,-372.59,-406.59,S
what i ' m,-1305.83,-1372.85,S
we ' d lik,-157.62,-162.39,S
thanks aga,-351.51,-363.42,S
On Wednesd,-1094.44,-1132.84,S
2001 gain ,-137.38,-146.79,S
Hello, for,-864.53,-790.81,P
earn $ 100,-1620.89,-1578.07,P
start date,-241.13,-280.78,S
Hello, jm@,-626.31,-532.64,P
re : ect -,-1134.19,-1351.76,S
project do,-451.58,-526.61,S
On Wednesd,-2337.29,-2390.11,S
Gordon Moh,-949.72,-976.31,S
organizati,-704.11,-801.33,S
get vicodi,-897.96,-817.35,P
more power,-1021.15,-983.05,P
revison # ,-129.36,-147.65,S
Forwarded-,-259.27,-247.52,P
re : mba p,-579.28,-665.97,S
SAY GOODBY,-552.69,-516.9,P
empty,-9.87,-9.01,P
impotence ,-655.25,-562.09,P
profiled c,-1784.89,-1687.04,P
new meter ,-171.27,-195.28,S
fyi - calp,-2362.4,-2451.09,S
re : 5 . 1,-1032.84,-1117.12,S
any medica,-1052.47,-1000.55,P
URL: http:,-274.11,-293.39,S
unique log,-526.25,-488.52,P
re : 6 . 1,-1057.02,-1155.8,S
deal # 502,-142.68,-157.04,S
re : gramm,-1302.11,-1448.61,S
fw : 2002 ,-1306.3,-1404.39,S
impotency ,-4818.86,-4390.05,P
henwood - ,-113.34,-129.28,S
italian ro,-3281.77,-3032.2,P
Sun, 2002-,-1027.41,-1055.76,S
>I managed,-946.92,-969.86,S
At 5:22 PM,-550.13,-595.69,S
Paul, my a,-6762.43,-6863.92,S
pardon the,-12312.49,-11960.28,P
today ' s ,-343.18,-347.36,S
looking fo,-2233.24,-2099.77,P
looking fo,-2047.94,-1903.21,P
monterrey ,-151.15,-156.66,S
Now that I,-457.52,-458.88,S
investor ',-6932.68,-6043.09,P
carnegie m,-487.24,-511.44,S
Probably b,-470.31,-489.62,S
goodd for ,-687.34,-644.03,P
diet medic,-509.75,-442.16,P
hello incr,-420.38,-394.39,P
98 - 1601 ,-441.08,-485.96,S
geir ' s g,-21.77,-23.17,S
Robert Har,-636.71,-650.66,S
re : 3 . 3,-674.52,-763.0,S
ets - quic,-475.66,-495.44,S
re : ameri,-1640.53,-1769.52,S
access on ,-5632.12,-5789.86,S
URL: http:,-292.07,-303.72,S
take the r,-1072.2,-1048.65,P
failure no,-1498.14,-1402.87,P
chheep med,-661.75,-590.71,P
On Tue, 10,-404.81,-447.92,S
 _   _ ___,-13922.42,-14055.77,S
bitbitch@m,-2401.65,-2473.59,S
re : intra,-3394.1,-3862.93,S
roseville ,-405.27,-433.35,S
URL: http:,-426.13,-463.89,S
       Soc,-6961.0,-6557.65,P
gain lowpr,-446.15,-430.67,P
Russell Tu,-842.91,-853.73,S
URL: http:,-182.02,-187.27,S
Yes - grea,-861.28,-912.82,S
new produc,-638.6,-549.07,P
registrati,-324.23,-393.63,S
sum . : hi,-4446.69,-4823.95,S
clear bene,-1036.49,-933.56,P
Tremendous,-935.9,-836.94,P
schedule c,-1289.66,-1475.45,S
spend your,-375.79,-308.96,P
humanities,-2583.34,-2803.06,S
On Tue, 23,-519.93,-549.0,S
miss bower,-653.94,-573.48,P
supervisor,-963.69,-1035.78,S
gain the c,-568.99,-550.06,P
9th intl c,-2328.67,-2536.05,S
job offer ,-456.88,-442.35,P
do you eja,-203.86,-198.95,P
FREIGHTMAR,-134.99,-125.67,P
discourse ,-5863.14,-6697.78,S
the probbl,-708.32,-624.61,P
do n't jus,-264.37,-245.63,P
Instantly ,-538.84,-519.3,P
raise test,-236.81,-212.58,P
now you ca,-1949.85,-1936.21,P
lappin , s,-2683.96,-3096.04,S
prepositio,-2793.16,-3168.95,S
What are t,-301.62,-320.93,S
initial co,-488.97,-519.57,S
On Thu, Se,-472.77,-496.89,S
attract th,-811.51,-816.81,S
BARRISTER ,-1648.85,-1515.98,P
all graphi,-1184.26,-984.88,P
http : / /,-634.14,-598.8,P
promote yo,-2835.41,-2659.7,P
no set - u,-1873.8,-1773.3,P
re : vmi a,-2404.67,-2680.85,S
have you m,-803.34,-788.61,P
On Mon, 22,-1023.79,-1099.22,S
re : beaut,-193.3,-180.52,P
re : londo,-2640.16,-2844.97,S
historical,-1188.15,-1400.56,S
looking fo,-336.33,-304.07,P
= ? iso - ,-548.81,-483.36,P
Your appli,-853.02,-816.03,P
you have n,-2676.22,-2511.6,P
empty,-9.87,-9.01,P
> Ouch ,-),-897.54,-913.42,S
botagos ge,-535.57,-490.58,P
start date,-242.12,-281.19,S
c .  alis ,-194.28,-164.2,P
replacing ,-134.28,-150.51,S
re : tax r,-2608.82,-2816.11,S
Dear Frien,-2187.6,-2154.31,P
you must h,-118.77,-136.34,S
re : ferc ,-2224.7,-2669.61,S
TimH:>I wa,-370.0,-374.99,S
├é┬áFree P,-13623.6,-12820.69,P
re : the v,-3451.71,-3417.82,P
scil 10 ca,-1605.47,-1977.39,S
75 % off f,-132.16,-124.18,P
Flat-Rate ,-1170.7,-1104.57,P
URL: http:,-471.47,-477.92,S
On Fri, 20,-429.6,-476.41,S
playful as,-117.99,-110.37,P
read from ,-1202.42,-1150.25,P
lasso call,-2274.17,-2562.05,S
tw deal an,-177.61,-203.8,S
these wome,-713.85,-673.36,P
spanish ev,-1300.5,-1471.35,S
we are goi,-162.48,-175.33,S
late than ,-767.03,-807.93,S
URL: http:,-184.31,-192.78,S
all graphi,-1191.21,-985.23,P
grammatica,-1495.08,-1746.1,S
Has anyone,-1457.61,-1490.71,S
start date,-242.12,-281.19,S
fw : part ,-1060.3,-1151.14,S
wallstreet,-4266.82,-4020.18,P
Update of ,-1524.23,-1597.22,S
Forwarded-,-335.52,-325.75,P
september ,-449.09,-500.88,S
New Web Te,-862.87,-810.49,P
On Sat, Ju,-2257.91,-2323.48,S
quality so,-164.22,-160.4,P
phonology ,-6700.38,-7640.59,S
managing d,-6701.73,-7365.54,S
your power,-1579.11,-1576.36,P
empty,-9.87,-9.01,P
conference,-12515.7,-13372.15,S
WE NEED HE,-665.74,-592.94,P
gtv ii pha,-390.71,-419.94,S
re : i kno,-273.04,-256.17,P
online pah,-260.41,-229.48,P
jury duty ,-114.83,-128.11,S
congratula,-392.61,-382.23,P
call repor,-811.64,-927.4,S
Secretly  ,-100.81,-92.39,P
daily ship,-349.43,-323.99,P
fw : calpi,-452.21,-518.72,S
discourse ,-8130.41,-9117.13,S
bisfai dea,-400.39,-469.34,S
start date,-468.65,-539.46,S
9/11/2002 ,-1622.46,-1640.17,S
re : deal ,-2225.15,-2642.19,S
re : dealb,-3239.87,-3573.74,S
├»┬┐┬¢├»┬┐,-570.97,-541.08,P
URL: http:,-239.55,-247.01,S
security u,-831.05,-802.03,P
On Mon, 7 ,-791.35,-848.73,S
re : d - g,-1466.93,-1601.19,S
On Wed, 14,-2961.59,-3019.99,S
mailv07a.g,-449.31,-388.48,P
As seen on,-878.23,-791.81,P
On Sat, Ju,-485.87,-510.11,S
hpl curtai,-1275.27,-1520.69,S
schedule c,-142.33,-163.22,S
intraday e,-402.81,-446.82,S
revised sc,-603.0,-699.24,S
legal oper,-1049.3,-996.35,P
fw : in ca,-480.9,-517.59,S
get the so,-148.44,-145.95,P
on rules r,-2862.96,-3166.64,S
big thicke,-839.68,-879.85,S
1998 tls :,-2804.68,-3306.47,S
I have abo,-569.34,-590.91,S
save over ,-2513.46,-2332.74,P
hi all,I i,-320.63,-334.57,S
twentieth ,-277.55,-278.02,S
tractebel ,-493.63,-515.62,S
you can ri,-623.15,-570.41,P
ggood offr,-693.62,-629.05,P
cfp : spat,-2835.89,-3302.32,S
basic jour,-408.4,-475.0,S
>>>>> R ==,-496.5,-524.27,S
re : equis,-570.98,-679.35,S
enrononlin,-778.7,-822.01,S
did the tr,-3857.6,-4044.81,S
An apparen,-701.85,-731.17,S
informatio,-8658.69,-9908.05,S
forwarded ,-3092.39,-3430.3,S
summer off,-376.92,-371.7,P
buy oil st,-5317.97,-5055.64,P
no more do,-452.88,-385.63,P
Matthias S,-913.47,-995.55,S
new produc,-646.75,-558.54,P
To: yyyy@n,-927.1,-846.18,P
re : ( no ,-269.18,-308.01,S
re : var v,-1769.68,-1924.24,S
failure no,-1402.39,-1320.49,P
norton 200,-2051.68,-1809.68,P
fw : capac,-2566.2,-2754.96,S
credit wat,-476.7,-479.95,S
>>>>> GvR ,-269.19,-280.88,S
private la,-1719.37,-1641.3,P
> MSG_ID_A,-899.58,-917.36,S
URL: http:,-165.35,-174.07,S
Joe McNall,-790.48,-796.06,S
re : 6 . 1,-508.98,-524.16,S
start date,-242.12,-281.19,S
functions ,-526.25,-591.32,S
pharma sto,-407.51,-342.05,P
largest co,-592.63,-548.95,P
re : prese,-1820.21,-2097.04,S
platts ene,-463.17,-453.86,P
Request A ,-533.24,-499.1,P
re : alber,-1232.66,-1320.55,S
estate mig,-473.25,-476.24,S
re : spoke,-339.54,-362.67,S
typology o,-3885.61,-4308.45,S
empty,-9.87,-9.01,P
re : you h,-2868.82,-2644.3,P
columbia d,-1133.57,-1242.76,S
This just ,-98.8,-95.85,P
On Wed, 18,-126.81,-137.16,S
fw : sid r,-526.64,-552.52,S
empty,-9.87,-9.01,P
telri 3rd ,-2249.14,-2526.59,S
<!-- body ,-8349.29,-8098.25,P
Martin Ada,-925.49,-950.05,S
save your ,-363.46,-308.99,P
major news,-5955.45,-5527.62,P
software f,-372.78,-409.96,S
heip your ,-781.19,-744.92,P
URL: http:,-6178.93,-6329.53,S
pimpwear r,-486.72,-428.27,P
tone gramm,-605.8,-656.77,S
ou offer s,-206.66,-218.75,S
see me nak,-27.92,-24.51,P
update on ,-408.89,-432.25,S
linguist /,-897.19,-954.99,S
Any one ou,-444.48,-482.64,S
your help ,-5814.21,-6042.15,S
commodity ,-408.01,-383.29,P
* detenga ,-4581.29,-4245.47,P
germanic s,-1829.39,-2251.52,S
URL: http:,-272.67,-288.95,S
I call Pac,-1370.08,-1367.18,P
├â┬┐FFFFA9,-145.11,-134.04,P
order conf,-492.54,-485.22,P
re : runni,-1000.43,-1113.52,S
-----BEGIN,-6763.64,-6736.85,P
california,-2466.32,-2568.43,S
entelligen,-644.95,-813.98,S
MRS. REGIN,-2794.87,-2624.19,P
beyond bou,-2168.87,-2627.37,S
re : revis,-316.96,-329.86,S
gov ' t gu,-1351.61,-1296.09,P
URL: http:,-315.14,-318.98,S
l @ @ k , ,-1067.31,-1031.07,P
re : web c,-4973.07,-5311.55,S
save your ,-351.05,-305.19,P
Take Contr,-620.6,-593.92,P
l . a time,-302.33,-281.18,P
re : kenne,-693.89,-777.53,S
This mixer,-1358.59,-1471.79,S
Nanananana,-136.1,-148.12,S
empty,-9.87,-9.01,P
40 % - 70 ,-937.35,-900.76,P
special vo,-2861.55,-3209.68,S
Hello Just,-1598.57,-1622.66,S
snow 3 1 /,-4496.05,-4922.62,S
re : compl,-1457.16,-1714.59,S
>>>>> b ==,-2097.81,-2142.0,S
harder ere,-580.88,-515.59,P
phillips -,-184.29,-197.51,S
On Wed, 11,-1207.74,-1313.81,S
re : ces d,-1713.39,-1941.46,S
re : table,-2048.22,-2560.49,S
re : meeti,-632.42,-691.69,S
caiso noti,-1403.7,-1436.96,S
On Wed, 14,-1733.65,-1780.95,S
santa says,-399.86,-385.18,P
rice / enr,-684.02,-798.35,S
german-eng,-566.47,-616.28,S
an invitat,-136.5,-131.81,P
> Russell ,-260.93,-266.2,S
Government,-755.58,-715.25,P
empty,-9.87,-9.01,P
On Mon, 19,-1835.93,-1885.04,S
Thought th,-527.78,-545.29,S
new mailin,-622.84,-662.18,S
Hey,I has ,-676.85,-693.47,S
buy office,-4195.47,-3855.57,P
other proj,-2592.8,-3007.65,S
wife not h,-577.48,-528.56,P
references,-360.79,-412.4,S
use Perl D,-615.56,-670.06,S
re : coast,-8360.88,-9606.36,S
re : eol w,-944.02,-1090.13,S
re : refer,-465.03,-443.88,P
empty,-9.87,-9.01,P
bill , jus,-774.59,-808.0,S
re : chang,-2033.27,-1848.86,P
reporting ,-670.69,-697.09,S
re : we ha,-850.0,-790.99,P
some munic,-904.5,-917.73,S
resume of ,-2105.19,-2394.28,S
use Perl D,-1069.26,-1148.25,S
<!-- body ,-11435.43,-11242.25,P
re : trans,-631.42,-757.19,S
f y i fina,-1041.39,-1024.76,P
> Well, ju,-1176.01,-1182.38,S
change of ,-421.6,-464.42,S
fw : more ,-379.15,-394.91,S
On Monday,,-542.05,-553.52,S
re : test ,-1127.79,-1398.11,S
financial ,-894.2,-859.29,P
start date,-517.17,-584.04,S
secrets of,-2908.45,-2801.05,P
On 28 Aug ,-3492.36,-3593.51,S
 machine l,-3775.98,-4199.1,S
Politician,-4256.93,-4336.53,S
